,Date,SPX Index,BCOM Index,MSEUEMEA Index,LGDRTRUU Index,HEDGDIST Index,MXEF Index
841,21-Apr-17,"2,349",84.0,254.0,243.0,791.0,962
842,22-Apr-17,"2,349",84.0,254.0,243.0,791.0,962
843,23-Apr-17,"2,349",84.0,254.0,243.0,791.0,962
844,24-Apr-17,"2,374",84.0,260.0,243.0,791.0,971
845,25-Apr-17,"2,389",84.0,262.0,243.0,791.0,983
846,26-Apr-17,"2,387",84.0,261.0,243.0,791.0,983
847,27-Apr-17,"2,389",84.0,259.0,243.0,791.0,980
848,28-Apr-17,"2,384",84.0,260.0,244.0,799.0,978
849,29-Apr-17,"2,384",84.0,260.0,244.0,799.0,978
850,30-Apr-17,"2,384",84.0,260.0,244.0,799.0,978
851,1-May-17,"2,388",84.0,260.0,243.0,799.0,980
852,2-May-17,"2,391",84.0,262.0,244.0,799.0,988
853,3-May-17,"2,388",84.0,260.0,244.0,799.0,986
854,4-May-17,"2,390",82.0,256.0,243.0,799.0,980
855,5-May-17,"2,399",83.0,257.0,244.0,799.0,978
856,6-May-17,"2,399",83.0,257.0,244.0,799.0,978
857,7-May-17,"2,399",83.0,257.0,244.0,799.0,978
858,8-May-17,"2,399",82.0,257.0,243.0,799.0,985
859,9-May-17,"2,397",82.0,258.0,243.0,799.0,991
860,10-May-17,"2,400",83.0,261.0,243.0,799.0,995
861,11-May-17,"2,394",83.0,261.0,243.0,799.0,"1,000"
862,12-May-17,"2,391",83.0,262.0,244.0,799.0,"1,002"
863,13-May-17,"2,391",83.0,262.0,244.0,799.0,"1,002"
864,14-May-17,"2,391",83.0,262.0,244.0,799.0,"1,002"
865,15-May-17,"2,402",84.0,265.0,244.0,799.0,"1,010"
866,16-May-17,"2,401",83.0,266.0,245.0,799.0,"1,015"
867,17-May-17,"2,357",84.0,264.0,246.0,799.0,"1,009"
868,18-May-17,"2,366",83.0,260.0,246.0,799.0,988
869,19-May-17,"2,382",85.0,263.0,246.0,799.0,996
870,20-May-17,"2,382",85.0,263.0,246.0,799.0,996
871,21-May-17,"2,382",85.0,263.0,246.0,799.0,996
872,22-May-17,"2,394",85.0,265.0,247.0,799.0,"1,004"
873,23-May-17,"2,398",85.0,268.0,246.0,799.0,"1,004"
874,24-May-17,"2,404",84.0,268.0,246.0,799.0,"1,005"
875,25-May-17,"2,415",84.0,269.0,247.0,799.0,"1,015"
876,26-May-17,"2,416",84.0,267.0,246.0,799.0,"1,017"
877,27-May-17,"2,416",84.0,267.0,246.0,799.0,"1,017"
878,28-May-17,"2,416",84.0,267.0,246.0,799.0,"1,017"
879,29-May-17,"2,416",84.0,266.0,246.0,799.0,"1,015"
880,30-May-17,"2,413",83.0,264.0,247.0,799.0,"1,012"
881,31-May-17,"2,412",83.0,260.0,248.0,803.0,"1,005"
882,1-Jun-17,"2,430",82.0,260.0,247.0,803.0,"1,008"
883,2-Jun-17,"2,439",82.0,263.0,248.0,803.0,"1,015"
884,3-Jun-17,"2,439",82.0,263.0,248.0,803.0,"1,015"
885,4-Jun-17,"2,439",82.0,263.0,248.0,803.0,"1,015"
886,5-Jun-17,"2,436",82.0,263.0,248.0,803.0,"1,018"
887,6-Jun-17,"2,429",82.0,260.0,248.0,803.0,"1,016"
888,7-Jun-17,"2,433",82.0,258.0,248.0,803.0,"1,016"
889,8-Jun-17,"2,434",82.0,257.0,248.0,803.0,"1,019"
890,9-Jun-17,"2,432",82.0,259.0,247.0,803.0,"1,018"
891,10-Jun-17,"2,432",82.0,259.0,247.0,803.0,"1,018"
892,11-Jun-17,"2,432",82.0,259.0,247.0,803.0,"1,018"
893,12-Jun-17,"2,429",82.0,258.0,247.0,803.0,"1,009"
894,13-Jun-17,"2,440",82.0,258.0,248.0,803.0,"1,010"
895,14-Jun-17,"2,438",81.0,259.0,249.0,803.0,"1,014"
896,15-Jun-17,"2,432",81.0,252.0,248.0,803.0,"1,004"
897,16-Jun-17,"2,433",81.0,253.0,248.0,803.0,"1,003"
898,17-Jun-17,"2,433",81.0,253.0,248.0,803.0,"1,003"
899,18-Jun-17,"2,433",81.0,253.0,248.0,803.0,"1,003"
900,19-Jun-17,"2,453",81.0,255.0,248.0,803.0,"1,013"
901,20-Jun-17,"2,437",80.0,250.0,248.0,803.0,"1,009"
902,21-Jun-17,"2,436",80.0,251.0,248.0,803.0,"1,006"
903,22-Jun-17,"2,435",79.0,251.0,248.0,803.0,"1,009"
904,23-Jun-17,"2,438",80.0,254.0,249.0,803.0,"1,012"
905,24-Jun-17,"2,438",80.0,254.0,249.0,803.0,"1,012"
906,25-Jun-17,"2,438",80.0,254.0,249.0,803.0,"1,012"
907,26-Jun-17,"2,439",80.0,255.0,249.0,803.0,"1,019"
908,27-Jun-17,"2,419",80.0,255.0,249.0,803.0,"1,017"
909,28-Jun-17,"2,441",81.0,254.0,249.0,803.0,"1,012"
910,29-Jun-17,"2,420",81.0,254.0,249.0,803.0,"1,014"
911,30-Jun-17,"2,423",83.0,253.0,249.0,804.0,"1,011"
912,1-Jul-17,"2,423",83.0,253.0,249.0,804.0,"1,011"
913,2-Jul-17,"2,423",83.0,253.0,249.0,804.0,"1,011"
914,3-Jul-17,"2,429",83.0,253.0,248.0,804.0,"1,014"
915,4-Jul-17,"2,429",83.0,253.0,248.0,804.0,"1,007"
916,5-Jul-17,"2,433",82.0,251.0,248.0,804.0,"1,010"
917,6-Jul-17,"2,410",82.0,251.0,248.0,804.0,"1,006"
918,7-Jul-17,"2,425",82.0,249.0,248.0,804.0,"1,002"
919,8-Jul-17,"2,425",82.0,249.0,248.0,804.0,"1,002"
920,9-Jul-17,"2,425",82.0,249.0,248.0,804.0,"1,002"
921,10-Jul-17,"2,427",82.0,251.0,248.0,804.0,"1,009"
922,11-Jul-17,"2,426",83.0,250.0,248.0,804.0,"1,018"
923,12-Jul-17,"2,443",83.0,257.0,249.0,804.0,"1,030"
924,13-Jul-17,"2,448",82.0,260.0,249.0,804.0,"1,041"
925,14-Jul-17,"2,459",83.0,264.0,249.0,804.0,"1,047"
926,15-Jul-17,"2,459",83.0,264.0,249.0,804.0,"1,047"
927,16-Jul-17,"2,459",83.0,264.0,249.0,804.0,"1,047"
928,17-Jul-17,"2,459",83.0,266.0,250.0,804.0,"1,052"
929,18-Jul-17,"2,461",83.0,265.0,251.0,804.0,"1,053"
930,19-Jul-17,"2,474",84.0,268.0,251.0,804.0,"1,060"
931,20-Jul-17,"2,473",84.0,268.0,251.0,804.0,"1,059"
932,21-Jul-17,"2,473",83.0,267.0,252.0,804.0,"1,060"
933,22-Jul-17,"2,473",83.0,267.0,252.0,804.0,"1,060"
934,23-Jul-17,"2,473",83.0,267.0,252.0,804.0,"1,060"
935,24-Jul-17,"2,470",83.0,267.0,252.0,804.0,"1,064"
936,25-Jul-17,"2,477",83.0,266.0,251.0,804.0,"1,062"
937,26-Jul-17,"2,478",84.0,267.0,251.0,804.0,"1,062"
938,27-Jul-17,"2,475",84.0,268.0,252.0,804.0,"1,069"
939,28-Jul-17,"2,472",84.0,268.0,252.0,804.0,"1,063"
940,29-Jul-17,"2,472",84.0,268.0,252.0,804.0,"1,063"
941,30-Jul-17,"2,472",84.0,268.0,252.0,804.0,"1,063"
942,31-Jul-17,"2,470",84.0,266.0,253.0,809.0,"1,066"
943,1-Aug-17,"2,476",84.0,266.0,253.0,809.0,"1,069"
944,2-Aug-17,"2,478",84.0,266.0,254.0,809.0,"1,070"
945,3-Aug-17,"2,472",83.0,266.0,254.0,809.0,"1,064"
946,4-Aug-17,"2,477",83.0,266.0,253.0,809.0,"1,067"
947,5-Aug-17,"2,477",83.0,266.0,253.0,809.0,"1,067"
948,6-Aug-17,"2,477",83.0,266.0,253.0,809.0,"1,067"
949,7-Aug-17,"2,481",84.0,270.0,253.0,809.0,"1,075"
950,8-Aug-17,"2,475",84.0,271.0,252.0,809.0,"1,079"
951,9-Aug-17,"2,474",84.0,268.0,253.0,809.0,"1,069"
952,10-Aug-17,"2,438",84.0,267.0,253.0,809.0,"1,056"
953,11-Aug-17,"2,441",84.0,263.0,253.0,809.0,"1,043"
954,12-Aug-17,"2,441",84.0,263.0,253.0,809.0,"1,043"
955,13-Aug-17,"2,441",84.0,263.0,253.0,809.0,"1,043"
956,14-Aug-17,"2,466",83.0,267.0,253.0,809.0,"1,054"
957,15-Aug-17,"2,465",83.0,264.0,252.0,809.0,"1,053"
958,16-Aug-17,"2,468",83.0,267.0,253.0,809.0,"1,060"
959,17-Aug-17,"2,430",83.0,268.0,253.0,809.0,"1,063"
960,18-Aug-17,"2,426",83.0,267.0,253.0,809.0,"1,060"
961,19-Aug-17,"2,426",83.0,267.0,253.0,809.0,"1,060"
962,20-Aug-17,"2,426",83.0,267.0,253.0,809.0,"1,060"
963,21-Aug-17,"2,428",83.0,269.0,254.0,809.0,"1,064"
964,22-Aug-17,"2,453",83.0,270.0,253.0,809.0,"1,073"
965,23-Aug-17,"2,444",83.0,271.0,254.0,809.0,"1,076"
966,24-Aug-17,"2,439",84.0,273.0,254.0,809.0,"1,082"
967,25-Aug-17,"2,443",83.0,276.0,254.0,809.0,"1,085"
968,26-Aug-17,"2,443",83.0,276.0,254.0,809.0,"1,085"
969,27-Aug-17,"2,443",83.0,276.0,254.0,809.0,"1,085"
970,28-Aug-17,"2,444",83.0,277.0,255.0,809.0,"1,085"
971,29-Aug-17,"2,446",84.0,276.0,256.0,809.0,"1,081"
972,30-Aug-17,"2,458",83.0,276.0,255.0,809.0,"1,088"
973,31-Aug-17,"2,472",85.0,278.0,255.0,811.0,"1,088"
974,1-Sep-17,"2,477",85.0,279.0,255.0,811.0,"1,091"
975,2-Sep-17,"2,477",85.0,279.0,255.0,811.0,"1,091"
976,3-Sep-17,"2,477",85.0,279.0,255.0,811.0,"1,091"
977,4-Sep-17,"2,477",85.0,277.0,255.0,811.0,"1,083"
978,5-Sep-17,"2,458",85.0,277.0,256.0,811.0,"1,085"
979,6-Sep-17,"2,466",86.0,276.0,256.0,811.0,"1,083"
980,7-Sep-17,"2,465",86.0,277.0,257.0,811.0,"1,090"
981,8-Sep-17,"2,461",85.0,276.0,257.0,811.0,"1,091"
982,9-Sep-17,"2,461",85.0,276.0,257.0,811.0,"1,091"
983,10-Sep-17,"2,461",85.0,276.0,257.0,811.0,"1,091"
984,11-Sep-17,"2,488",85.0,277.0,256.0,811.0,"1,099"
985,12-Sep-17,"2,496",85.0,276.0,255.0,811.0,"1,102"
986,13-Sep-17,"2,498",85.0,274.0,255.0,811.0,"1,099"
987,14-Sep-17,"2,496",85.0,274.0,255.0,811.0,"1,100"
988,15-Sep-17,"2,500",85.0,272.0,255.0,811.0,"1,102"
989,16-Sep-17,"2,500",85.0,272.0,255.0,811.0,"1,102"
990,17-Sep-17,"2,500",85.0,272.0,255.0,811.0,"1,102"
991,18-Sep-17,"2,504",85.0,271.0,255.0,811.0,"1,113"
992,19-Sep-17,"2,507",85.0,270.0,255.0,811.0,"1,110"
993,20-Sep-17,"2,508",86.0,272.0,255.0,811.0,"1,112"
994,21-Sep-17,"2,501",85.0,270.0,255.0,811.0,"1,108"
995,22-Sep-17,"2,502",85.0,272.0,255.0,811.0,"1,102"
996,23-Sep-17,"2,502",85.0,272.0,255.0,811.0,"1,102"
997,24-Sep-17,"2,502",85.0,272.0,255.0,811.0,"1,102"
998,25-Sep-17,"2,497",85.0,270.0,255.0,811.0,"1,088"
999,26-Sep-17,"2,497",85.0,266.0,254.0,811.0,"1,080"
1000,27-Sep-17,"2,507",85.0,263.0,253.0,811.0,"1,079"
1001,28-Sep-17,"2,510",85.0,264.0,254.0,811.0,"1,072"
1002,29-Sep-17,"2,519",84.0,266.0,254.0,816.0,"1,082"
1003,30-Sep-17,"2,519",84.0,266.0,254.0,816.0,"1,082"
1004,1-Oct-17,"2,519",84.0,266.0,254.0,816.0,"1,082"
1005,2-Oct-17,"2,529",84.0,265.0,254.0,816.0,"1,083"
1006,3-Oct-17,"2,535",84.0,266.0,254.0,816.0,"1,097"
1007,4-Oct-17,"2,538",84.0,268.0,254.0,816.0,"1,102"
1008,5-Oct-17,"2,552",85.0,268.0,253.0,816.0,"1,103"
1009,6-Oct-17,"2,549",84.0,267.0,253.0,816.0,"1,103"
1010,7-Oct-17,"2,549",84.0,267.0,253.0,816.0,"1,103"
1011,8-Oct-17,"2,549",84.0,267.0,253.0,816.0,"1,103"
1012,9-Oct-17,"2,545",84.0,266.0,253.0,816.0,"1,100"
1013,10-Oct-17,"2,551",85.0,270.0,254.0,816.0,"1,113"
1014,11-Oct-17,"2,555",85.0,273.0,254.0,816.0,"1,117"
1015,12-Oct-17,"2,551",85.0,275.0,255.0,816.0,"1,122"
1016,13-Oct-17,"2,553",86.0,278.0,255.0,816.0,"1,126"
1017,14-Oct-17,"2,553",86.0,278.0,255.0,816.0,"1,126"
1018,15-Oct-17,"2,553",86.0,278.0,255.0,816.0,"1,126"
1019,16-Oct-17,"2,558",86.0,279.0,255.0,816.0,"1,132"
1020,17-Oct-17,"2,559",85.0,276.0,255.0,816.0,"1,126"
1021,18-Oct-17,"2,561",85.0,275.0,255.0,816.0,"1,127"
1022,19-Oct-17,"2,562",85.0,274.0,255.0,816.0,"1,117"
1023,20-Oct-17,"2,575",85.0,272.0,254.0,816.0,"1,120"
1024,21-Oct-17,"2,575",85.0,272.0,254.0,816.0,"1,120"
1025,22-Oct-17,"2,575",85.0,272.0,254.0,816.0,"1,120"
1026,23-Oct-17,"2,565",86.0,271.0,254.0,816.0,"1,116"
1027,24-Oct-17,"2,569",86.0,270.0,254.0,816.0,"1,113"
1028,25-Oct-17,"2,557",86.0,268.0,254.0,816.0,"1,114"
1029,26-Oct-17,"2,560",86.0,265.0,253.0,816.0,"1,108"
1030,27-Oct-17,"2,581",86.0,266.0,253.0,816.0,"1,110"
1031,28-Oct-17,"2,581",86.0,266.0,253.0,816.0,"1,110"
1032,29-Oct-17,"2,581",86.0,266.0,253.0,816.0,"1,110"
1033,30-Oct-17,"2,573",86.0,269.0,254.0,816.0,"1,116"
1034,31-Oct-17,"2,575",86.0,268.0,254.0,820.0,"1,119"
1035,1-Nov-17,"2,579",87.0,271.0,254.0,820.0,"1,129"
1036,2-Nov-17,"2,580",87.0,271.0,254.0,820.0,"1,127"
1037,3-Nov-17,"2,588",87.0,268.0,254.0,820.0,"1,126"
1038,4-Nov-17,"2,588",87.0,268.0,254.0,820.0,"1,126"
1039,5-Nov-17,"2,588",87.0,268.0,254.0,820.0,"1,126"
1040,6-Nov-17,"2,591",88.0,269.0,254.0,820.0,"1,131"
1041,7-Nov-17,"2,591",88.0,272.0,254.0,820.0,"1,135"
1042,8-Nov-17,"2,594",88.0,272.0,254.0,820.0,"1,135"
1043,9-Nov-17,"2,585",87.0,271.0,254.0,820.0,"1,134"
1044,10-Nov-17,"2,582",87.0,269.0,253.0,820.0,"1,128"
1045,11-Nov-17,"2,582",87.0,269.0,253.0,820.0,"1,128"
1046,12-Nov-17,"2,582",87.0,269.0,253.0,820.0,"1,128"
1047,13-Nov-17,"2,585",87.0,267.0,253.0,820.0,"1,123"
1048,14-Nov-17,"2,579",86.0,267.0,254.0,820.0,"1,118"
1049,15-Nov-17,"2,565",86.0,265.0,254.0,820.0,"1,111"
1050,16-Nov-17,"2,586",86.0,269.0,254.0,820.0,"1,125"
1051,17-Nov-17,"2,579",87.0,274.0,254.0,820.0,"1,136"
1052,18-Nov-17,"2,579",87.0,274.0,254.0,820.0,"1,136"
1053,19-Nov-17,"2,579",87.0,274.0,254.0,820.0,"1,136"
1054,20-Nov-17,"2,582",86.0,274.0,254.0,820.0,"1,136"
1055,21-Nov-17,"2,599",86.0,278.0,255.0,820.0,"1,151"
1056,22-Nov-17,"2,597",87.0,279.0,255.0,820.0,"1,157"
1057,23-Nov-17,"2,597",87.0,277.0,256.0,820.0,"1,152"
1058,24-Nov-17,"2,602",87.0,277.0,256.0,820.0,"1,154"
1059,25-Nov-17,"2,602",87.0,277.0,256.0,820.0,"1,154"
1060,26-Nov-17,"2,602",87.0,277.0,256.0,820.0,"1,154"
1061,27-Nov-17,"2,601",87.0,279.0,256.0,820.0,"1,144"
1062,28-Nov-17,"2,627",87.0,280.0,256.0,820.0,"1,147"
1063,29-Nov-17,"2,626",86.0,279.0,255.0,820.0,"1,141"
1064,30-Nov-17,"2,648",86.0,277.0,256.0,817.0,"1,121"
1065,1-Dec-17,"2,642",86.0,274.0,256.0,817.0,"1,116"
1066,2-Dec-17,"2,642",86.0,274.0,256.0,817.0,"1,116"
1067,3-Dec-17,"2,642",86.0,274.0,256.0,817.0,"1,116"
1068,4-Dec-17,"2,639",86.0,278.0,256.0,817.0,"1,122"
1069,5-Dec-17,"2,630",85.0,277.0,256.0,817.0,"1,118"
1070,6-Dec-17,"2,629",84.0,272.0,256.0,817.0,"1,101"
1071,7-Dec-17,"2,637",84.0,270.0,256.0,817.0,"1,101"
1072,8-Dec-17,"2,652",84.0,271.0,255.0,817.0,"1,111"
1073,9-Dec-17,"2,652",84.0,271.0,255.0,817.0,"1,111"
1074,10-Dec-17,"2,652",84.0,271.0,255.0,817.0,"1,111"
1075,11-Dec-17,"2,660",84.0,273.0,256.0,817.0,"1,120"
1076,12-Dec-17,"2,664",83.0,271.0,255.0,817.0,"1,112"
1077,13-Dec-17,"2,663",83.0,273.0,256.0,817.0,"1,119"
1078,14-Dec-17,"2,652",84.0,276.0,256.0,817.0,"1,121"
1079,15-Dec-17,"2,676",84.0,276.0,256.0,817.0,"1,119"
1080,16-Dec-17,"2,676",84.0,276.0,256.0,817.0,"1,119"
1081,17-Dec-17,"2,676",84.0,276.0,256.0,817.0,"1,119"
1082,18-Dec-17,"2,690",84.0,284.0,256.0,817.0,"1,130"
1083,19-Dec-17,"2,681",85.0,284.0,255.0,817.0,"1,132"
1084,20-Dec-17,"2,679",85.0,286.0,255.0,817.0,"1,133"
1085,21-Dec-17,"2,685",85.0,286.0,255.0,817.0,"1,134"
1086,22-Dec-17,"2,683",86.0,288.0,255.0,817.0,"1,141"
1087,23-Dec-17,"2,683",86.0,288.0,255.0,817.0,"1,141"
1088,24-Dec-17,"2,683",86.0,288.0,255.0,817.0,"1,141"
1089,25-Dec-17,"2,683",86.0,288.0,255.0,817.0,"1,141"
1090,26-Dec-17,"2,681",87.0,289.0,256.0,817.0,"1,139"
1091,27-Dec-17,"2,683",87.0,293.0,257.0,817.0,"1,144"
1092,28-Dec-17,"2,688",88.0,294.0,257.0,817.0,"1,154"
1093,29-Dec-17,"2,674",88.0,296.0,258.0,830.0,"1,158"
1094,30-Dec-17,"2,674",88.0,296.0,258.0,830.0,"1,158"
1095,31-Dec-17,"2,674",88.0,296.0,258.0,830.0,"1,158"
1096,1-Jan-18,"2,674",88.0,296.0,258.0,830.0,"1,158"
1097,2-Jan-18,"2,696",88.0,297.0,257.0,830.0,"1,178"
1098,3-Jan-18,"2,713",89.0,299.0,257.0,830.0,"1,184"
1099,4-Jan-18,"2,724",89.0,302.0,258.0,830.0,"1,193"
1100,5-Jan-18,"2,743",88.0,303.0,257.0,830.0,"1,201"
1101,6-Jan-18,"2,743",88.0,303.0,257.0,830.0,"1,201"
1102,7-Jan-18,"2,743",88.0,303.0,257.0,830.0,"1,201"
1103,8-Jan-18,"2,748",88.0,303.0,257.0,830.0,"1,207"
1104,9-Jan-18,"2,751",88.0,303.0,256.0,830.0,"1,205"
1105,10-Jan-18,"2,748",88.0,301.0,257.0,830.0,"1,198"
1106,11-Jan-18,"2,768",88.0,301.0,257.0,830.0,"1,197"
1107,12-Jan-18,"2,786",89.0,304.0,258.0,830.0,"1,208"
1108,13-Jan-18,"2,786",89.0,304.0,258.0,830.0,"1,208"
1109,14-Jan-18,"2,786",89.0,304.0,258.0,830.0,"1,208"
1110,15-Jan-18,"2,786",89.0,305.0,259.0,830.0,"1,211"
1111,16-Jan-18,"2,776",88.0,309.0,259.0,830.0,"1,218"
1112,17-Jan-18,"2,803",89.0,311.0,258.0,830.0,"1,223"
1113,18-Jan-18,"2,798",89.0,314.0,258.0,830.0,"1,228"
1114,19-Jan-18,"2,810",89.0,311.0,258.0,830.0,"1,233"
1115,20-Jan-18,"2,810",89.0,311.0,258.0,830.0,"1,233"
1116,21-Jan-18,"2,810",89.0,311.0,258.0,830.0,"1,233"
1117,22-Jan-18,"2,833",89.0,316.0,258.0,830.0,"1,239"
1118,23-Jan-18,"2,839",89.0,319.0,259.0,830.0,"1,252"
1119,24-Jan-18,"2,838",90.0,322.0,259.0,830.0,"1,259"
1120,25-Jan-18,"2,839",90.0,325.0,260.0,830.0,"1,263"
1121,26-Jan-18,"2,873",91.0,322.0,259.0,830.0,"1,273"
1122,27-Jan-18,"2,873",91.0,322.0,259.0,830.0,"1,273"
1123,28-Jan-18,"2,873",91.0,322.0,259.0,830.0,"1,273"
1124,29-Jan-18,"2,854",91.0,317.0,259.0,830.0,"1,268"
1125,30-Jan-18,"2,822",90.0,312.0,259.0,830.0,"1,248"
1126,31-Jan-18,"2,824",90.0,314.0,259.0,841.0,"1,255"
1127,1-Feb-18,"2,822",90.0,314.0,259.0,841.0,"1,249"
1128,2-Feb-18,"2,762",89.0,308.0,257.0,841.0,"1,231"
1129,3-Feb-18,"2,762",89.0,308.0,257.0,841.0,"1,231"
1130,4-Feb-18,"2,762",89.0,308.0,257.0,841.0,"1,231"
1131,5-Feb-18,"2,649",89.0,302.0,258.0,841.0,"1,209"
1132,6-Feb-18,"2,695",88.0,296.0,257.0,841.0,"1,176"
1133,7-Feb-18,"2,682",87.0,300.0,256.0,841.0,"1,173"
1134,8-Feb-18,"2,581",87.0,294.0,256.0,841.0,"1,163"
1135,9-Feb-18,"2,620",86.0,291.0,255.0,841.0,"1,143"
1136,10-Feb-18,"2,620",86.0,291.0,255.0,841.0,"1,143"
1137,11-Feb-18,"2,620",86.0,291.0,255.0,841.0,"1,143"
1138,12-Feb-18,"2,656",86.0,296.0,255.0,841.0,"1,153"
1139,13-Feb-18,"2,663",87.0,300.0,255.0,841.0,"1,164"
1140,14-Feb-18,"2,699",88.0,305.0,255.0,841.0,"1,185"
1141,15-Feb-18,"2,731",88.0,314.0,256.0,841.0,"1,203"
1142,16-Feb-18,"2,732",88.0,314.0,256.0,841.0,"1,200"
1143,17-Feb-18,"2,732",88.0,314.0,256.0,841.0,"1,200"
1144,18-Feb-18,"2,732",88.0,314.0,256.0,841.0,"1,200"
1145,19-Feb-18,"2,732",88.0,311.0,256.0,841.0,"1,201"
1146,20-Feb-18,"2,716",88.0,307.0,255.0,841.0,"1,195"
1147,21-Feb-18,"2,701",88.0,314.0,255.0,841.0,"1,210"
1148,22-Feb-18,"2,704",89.0,313.0,255.0,841.0,"1,201"
1149,23-Feb-18,"2,747",89.0,316.0,255.0,841.0,"1,216"
1150,24-Feb-18,"2,747",89.0,316.0,255.0,841.0,"1,216"
1151,25-Feb-18,"2,747",89.0,316.0,255.0,841.0,"1,216"
1152,26-Feb-18,"2,780",89.0,316.0,255.0,841.0,"1,221"
1153,27-Feb-18,"2,744",89.0,314.0,255.0,841.0,"1,212"
1154,28-Feb-18,"2,714",88.0,308.0,255.0,836.0,"1,195"
1155,1-Mar-18,"2,678",88.0,305.0,255.0,836.0,"1,192"
1156,2-Mar-18,"2,691",88.0,302.0,255.0,836.0,"1,182"
1157,3-Mar-18,"2,691",88.0,302.0,255.0,836.0,"1,182"
1158,4-Mar-18,"2,691",88.0,302.0,255.0,836.0,"1,182"
1159,5-Mar-18,"2,721",89.0,306.0,255.0,836.0,"1,176"
1160,6-Mar-18,"2,728",89.0,311.0,256.0,836.0,"1,194"
1161,7-Mar-18,"2,727",88.0,309.0,255.0,836.0,"1,189"
1162,8-Mar-18,"2,739",88.0,307.0,255.0,836.0,"1,195"
1163,9-Mar-18,"2,787",88.0,311.0,255.0,836.0,"1,207"
1164,10-Mar-18,"2,787",88.0,311.0,255.0,836.0,"1,207"
1165,11-Mar-18,"2,787",88.0,311.0,255.0,836.0,"1,207"
1166,12-Mar-18,"2,783",88.0,312.0,255.0,836.0,"1,222"
1167,13-Mar-18,"2,765",88.0,312.0,256.0,836.0,"1,224"
1168,14-Mar-18,"2,749",88.0,307.0,256.0,836.0,"1,219"
1169,15-Mar-18,"2,747",87.0,304.0,255.0,836.0,"1,216"
1170,16-Mar-18,"2,752",87.0,302.0,255.0,836.0,"1,213"
1171,17-Mar-18,"2,752",87.0,302.0,255.0,836.0,"1,213"
1172,18-Mar-18,"2,752",87.0,302.0,255.0,836.0,"1,213"
1173,19-Mar-18,"2,713",87.0,300.0,255.0,836.0,"1,204"
1174,20-Mar-18,"2,717",87.0,303.0,254.0,836.0,"1,210"
1175,21-Mar-18,"2,712",87.0,306.0,254.0,836.0,"1,210"
1176,22-Mar-18,"2,644",87.0,301.0,255.0,836.0,"1,197"
1177,23-Mar-18,"2,588",87.0,300.0,255.0,836.0,"1,172"
1178,24-Mar-18,"2,588",87.0,300.0,255.0,836.0,"1,172"
1179,25-Mar-18,"2,588",87.0,300.0,255.0,836.0,"1,172"
1180,26-Mar-18,"2,659",87.0,299.0,256.0,836.0,"1,182"
1181,27-Mar-18,"2,613",87.0,298.0,256.0,836.0,"1,185"
1182,28-Mar-18,"2,605",87.0,290.0,256.0,836.0,"1,163"
1183,29-Mar-18,"2,641",87.0,291.0,256.0,836.0,"1,169"
1184,30-Mar-18,"2,641",87.0,291.0,256.0,833.0,"1,171"
1185,31-Mar-18,"2,641",87.0,291.0,256.0,833.0,"1,171"
1186,1-Apr-18,"2,641",87.0,291.0,256.0,833.0,"1,171"
1187,2-Apr-18,"2,582",87.0,291.0,256.0,833.0,"1,169"
1188,3-Apr-18,"2,614",87.0,290.0,256.0,833.0,"1,170"
1189,4-Apr-18,"2,645",87.0,288.0,256.0,833.0,"1,156"
1190,5-Apr-18,"2,663",87.0,293.0,255.0,833.0,"1,166"
1191,6-Apr-18,"2,604",87.0,291.0,256.0,833.0,"1,162"
1192,7-Apr-18,"2,604",87.0,291.0,256.0,833.0,"1,162"
1193,8-Apr-18,"2,604",87.0,291.0,256.0,833.0,"1,162"
1194,9-Apr-18,"2,613",88.0,282.0,256.0,833.0,"1,163"
1195,10-Apr-18,"2,657",89.0,283.0,256.0,833.0,"1,175"
1196,11-Apr-18,"2,642",89.0,281.0,257.0,833.0,"1,176"
1197,12-Apr-18,"2,664",89.0,286.0,256.0,833.0,"1,177"
1198,13-Apr-18,"2,656",89.0,283.0,256.0,833.0,"1,170"
1199,14-Apr-18,"2,656",89.0,283.0,256.0,833.0,"1,170"
1200,15-Apr-18,"2,656",89.0,283.0,256.0,833.0,"1,170"
1201,16-Apr-18,"2,678",89.0,283.0,257.0,833.0,"1,163"
1202,17-Apr-18,"2,706",89.0,286.0,257.0,833.0,"1,164"
1203,18-Apr-18,"2,709",90.0,292.0,256.0,833.0,"1,176"
1204,19-Apr-18,"2,693",90.0,292.0,255.0,833.0,"1,184"
1205,20-Apr-18,"2,670",90.0,289.0,254.0,833.0,"1,168"
1206,21-Apr-18,"2,670",90.0,289.0,254.0,833.0,"1,168"
1207,22-Apr-18,"2,670",90.0,289.0,254.0,833.0,"1,168"
1208,23-Apr-18,"2,670",89.0,286.0,254.0,833.0,"1,158"
1209,24-Apr-18,"2,635",89.0,283.0,253.0,833.0,"1,154"
1210,25-Apr-18,"2,639",89.0,279.0,253.0,833.0,"1,140"
1211,26-Apr-18,"2,667",89.0,281.0,253.0,833.0,"1,144"
1212,27-Apr-18,"2,670",89.0,284.0,253.0,833.0,"1,156"
1213,28-Apr-18,"2,670",89.0,284.0,253.0,833.0,"1,156"
1214,29-Apr-18,"2,670",89.0,284.0,253.0,833.0,"1,156"
1215,30-Apr-18,"2,648",90.0,284.0,253.0,833.0,"1,164"
